"geoid","race_white","race_black","race_aian","race_asian","race_nhpi","race_hispanic","below_poverty","unemployed","housing_burden","no_vehicle","living_alone","crowded_housing","internet"
440070029005,0.40701000391488,0.0561516472282948,0,0.0182403552278133,0,0.376967095198739,0.158082977602625,0.0435323379342499,0.611650485149428,0.0666082417093653,0.289134435478146,0.0201577617201627,0.910681393465829
440070031001,0.780651340996169,0.00191570881226054,0,0,0,0.217432950191571,0.0383141762452107,0.132686084142395,0.45578231292517,0,0.39651837524178,0,0.872340425531915
440070031002,0.436654366543665,0.40590405904059,0,0,0,0,0.0676506765067651,0,0.785,0.0424929178470255,0.280453257790368,0,0.756373937677054
440070031003,0.55829596412556,0.0577354260089686,0,0.214686098654709,0,0.0403587443946188,0.118834080717489,0.0133587786259542,0.456769983686786,0.162727272727273,0.551282051282051,0,0.917159763313609
440070031004,0.558253339063651,0.0576514038946935,0,0.211962460748682,0,0.0447175974198745,0.122729097412693,0.0134556645694042,0.451204257611382,0.173757630442044,0.55576711987725,0,0.908337976145475
440070031005,0.553689683062429,0.0565362447237057,0,0.0218296485615355,0,0.343864458472692,0.389840625355094,0.0288680930007066,0.227419566846218,0.957629823276683,0.848277048749316,0,0.326212129731749
440070032001,0.886968085106383,0,0,0.0279255319148936,0,0.0412234042553191,0.132978723404255,0,0.82442748091603,0,0.273026315789474,0,1
440070032002,0.729874776386404,0.016994633273703,0,0.073345259391771,0,0.13953488372093,0.0706618962432916,0,0.345991561181435,0,0.173076923076923,0,0.952991452991453
440070032003,0.770193401592719,0.150170648464164,0,0,0,0.0602957906712173,0,0.0246913580246914,0.204724409448819,0.044973544973545,0.158620689655172,0,0.975862068965517
440070032004,0.767922235722965,0.0303766707168894,0,0.0194410692588092,0,0.0558930741190765,0.0959902794653706,0.0120481927710843,0.257839721254355,0,0.392344497607655,0,0.966507177033493
